LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasant,ISOEventful,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriate,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Employed,occ00___Unemployed,occ00___Retired,occ00___Student,occ00___Other,occ00___RatherNotSay,occ00_other,Occupation,edu00,eth00,eth00_other,misc00,misc03,misc03_other,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingLength,Loudness_N5(soneGF),N10_N90(soneGF),Sharpness_S(acum),Rough_HM_R(asper),"Rough_HM_Avg,arith(asper)","FS_Avg,arith(vacil)","I_HM_Avg,arith(iu)","Ton_HM_Avg,arith(tuHMS)",LZeq_L(dB(SPL)),LAeq_L(A)(dB(SPL)),LA10_LA90(dB(SPL)),LCeq_LAeq(dB(SPL)),LC10_LC90(dB(SPL)),RA_2D_cp(cPa),PA(Zwicker)
EustonTap,EustonTap3,ET306,1377,English,0,30/10/2019 15:00,30/10/2019 15:02,51.5269,-0.1323,3,4,4,1,-0.1036,0.1464,3,3,4,3,2,4,3,3,4,2,4,5,2,2,2,2,1,1,32,22,Female,0,0,0,1,0,0,,Student,7,3,,,1,,1,,4,2,1,1,0,0,0,,0,34.05,29.7,5.6,2.09,0.0411,0.0411,0.0154,0.35,0.307,76.39,70.44,3.84,5.31,3.6,14.1,33.76874074
EustonTap,EustonTap3,ET307,1380,English,0,30/10/2019 15:04,30/10/2019 15:09,51.5269,-0.1323,3,3,2,1,-0.2071,0.7071,2,4,4,1,2,4,5,2,4,3,2,5,3,2,2,3,4,2,52,19,Female,0,0,0,1,0,0,,Student,2,3,,,2,,2,,4,2,1,1,0,0,0,,0,32.85,28.8,8,2.2,0.0377,0.0377,0.0131,0.339,0.177,78.59,68.1,5.52,9.17,4.84,14.5,33.96798189
EustonTap,EustonTap3,ET307,1381,English,0,30/10/2019 15:04,30/10/2019 15:09,51.5269,-0.1323,2,2,3,2,-0.3536,0.1464,2,4,3,3,2,4,3,3,4,3,3,4,4,1,2,1,1,1,24,18,Female,0,0,0,1,0,0,,Student,2,3,,,3,Student,2,,4,2,1,1,0,0,0,,0,32.85,28.8,8,2.2,0.0377,0.0377,0.0131,0.339,0.177,78.59,68.1,5.52,9.17,4.84,14.5,33.96798189
EustonTap,EustonTap3,ET307,1382,English,0,30/10/2019 15:03,30/10/2019 15:09,51.5269,-0.1323,4,3,2,2,-0.25,0.5,2,4,3,2,1,3,4,2,3,4,4,5,4,4,3,3,2,5,68,20,Male,0,0,0,1,0,0,,Student,2,1,,,1,,3,,4,1,1,1,0,0,0,,0,32.85,28.8,8,2.2,0.0377,0.0377,0.0131,0.339,0.177,78.59,68.1,5.52,9.17,4.84,14.5,33.96798189
EustonTap,EustonTap3,ET308,1383,English,0,30/10/2019 15:04,30/10/2019 15:10,51.5269,-0.1323,1,1,2,4,-0.2626,-0.0732,4,4,1,3,2,3,3,4,3,4,2,4,4,3,3,2,2,3,52,19,Female,0,0,0,1,0,0,,Student,3,3,,,3,International student ,1,,4,1,1,1,0,0,0,,0,33.54,35.5,7.5,2.17,0.0411,0.0411,0.0174,0.415,0.122,78.16,70.65,4.11,6.93,4.87,14.1,41.708041
EustonTap,EustonTap3,ET309,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.11,38.8,10.6,2.32,0.042,0.042,0.0399,0.492,0.22,78.65,72.42,6.98,5.46,7.27,14.9,48.16998667
EustonTap,EustonTap3,ET310,1386,English,0,30/10/2019 15:15,30/10/2019 15:17,51.5269,-0.1323,4,4,3,4,-0.2803,0.1768,2,5,4,3,4,4,4,4,2,4,4,4,3,4,4,4,4,4,80,36,Male,1,0,0,0,0,0,,Employed,5,3,,,1,,3,None,2,1,1,1,0,0,0,,0,38.04,36.3,15.6,2.13,0.0372,0.0372,0.0161,0.423,0.278,75.83,69.54,10.54,5.62,7.87,14,42.06917705
EustonTap,EustonTap3,ET310,1385,English,0,30/10/2019 15:11,30/10/2019 15:17,51.5269,-0.1323,3,4,1,1,-0.2929,-0.5,2,2,1,4,2,2,2,5,2,3,3,2,2,5,4,4,5,4,88,62,Male,0,0,1,0,0,0,,Retired,7,1,,,1,,3,,4,1,1,1,0,0,0,,0,38.04,36.3,15.6,2.13,0.0372,0.0372,0.0161,0.423,0.278,75.83,69.54,10.54,5.62,7.87,14,42.06917705
EustonTap,EustonTap3,ET311,1387,English,0,30/10/2019 15:11,30/10/2019 15:18,51.5269,-0.1323,3,4,2,1,-0.3536,0.6036,1,4,4,1,1,3,4,3,2,3,3,5,5,3,2,3,2,4,56,23,Female,1,0,0,0,0,0,,Employed,5,1,,,1,,3,,1,1,1,1,0,0,0,,0,34.9,37.9,8.1,2.67,0.0466,0.0466,0.0302,0.394,0.599,79.66,74.43,4.62,4.49,4.43,16,52.56786321
EustonTap,EustonTap3,ET312,1388,English,0,30/10/2019 15:20,30/10/2019 15:27,51.5269,-0.1323,5,3,3,1,-0.6036,0.1893,1,5,4,4,1,4,3,4,2,3,4,5,3,4,3,3,2,3,60,29,Male,0,0,0,1,0,0,,Student,7,1,,,1,,2,,4,1,1,1,0,0,0,,0,43.14,27.3,8,2.17,0.0355,0.0355,0.0204,0.364,0.239,76.06,67.61,5.83,7.25,3.91,13.9,31.82945004
EustonTap,EustonTap3,ET313,1389,English,0,30/10/2019 15:19,30/10/2019 15:30,51.5269,-0.1323,4,4,2,3,-0.0732,0.0732,3,3,3,3,2,3,3,3,3,5,3,1,3,3,3,3,3,3,60,19,Male,0,0,0,1,0,0,,Student,2,3,,,3,Student,1,,4,1,1,1,0,0,0,,0,40.53,33.5,9.3,2.32,0.0398,0.0398,0.042,0.409,0.273,78.07,72.76,6.62,4.58,4.56,15.9,41.355658
EustonTap,EustonTap3,ET314,1391,English,0,30/10/2019 15:30,30/10/2019 15:36,51.5269,-0.1323,4,4,2,1,0.1464,0.3536,2,2,4,2,2,2,4,2,2,2,4,5,5,3,2,3,2,2,48,64,Male,1,0,0,0,0,0,,Employed,4,1,,,1,,3,,4,1,1,1,0,0,0,,0,36.69,25.3,4.1,2.23,0.0367,0.0367,0.013,0.348,0.298,75.34,67.45,2.86,6.91,3.26,13.6,30.01709748
EustonTap,EustonTap3,ET314,1390,English,0,30/10/2019 15:31,30/10/2019 15:35,51.5269,-0.1323,3,3,2,1,-0.2803,0.6768,2,4,4,2,1,4,5,2,3,2,3,1,3,4,3,4,4,4,76,39,Male,1,0,0,0,0,0,,Employed,5,1,,,2,,1,,4,2,1,1,0,0,0,,0,36.69,25.3,4.1,2.23,0.0367,0.0367,0.013,0.348,0.298,75.34,67.45,2.86,6.91,3.26,13.6,30.01709748
EustonTap,EustonTap4,ET401,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,28.9,9,1.74,0.0444,0.0444,0.00524,0.333,0.115,76.84,69.23,6.23,6.68,5.51,12.6,29.37143467
EustonTap,EustonTap4,ET402,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.78,22.6,7.35,1.62,0.0324,0.0324,0.00484,0.335,0.126,69.57,62.97,10.36,5.02,6.32,10.7,22.90258542
EustonTap,EustonTap4,ET403,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,23.3,9.7,1.71,0.041,0.041,0.00417,0.31,0.119,75.83,66.83,8.26,5.84,7.11,12.1,23.67870152
EustonTap,EustonTap4,ET404,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.11,14.9,2.9,1.67,0.0286,0.0286,0.00532,0.293,0.159,71.32,58.56,2.64,10.71,3.45,11.2,15.11264514
EustonTap,EustonTap4,ET405,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.89,22,5,1.84,0.0402,0.0402,0.00449,0.308,0.125,75.01,66.89,3.93,6.34,3.77,12.4,22.82789002
EustonTap,EustonTap4,ET406,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51,15.5,3.4,1.53,0.0318,0.0318,0.00717,0.33,0.23,79.31,59.79,4.39,13.6,7.84,13.3,15.74777099
EustonTap,EustonTap4,ET407,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.89,26.8,8.4,1.84,0.0454,0.0454,0.00481,0.316,0.165,77.07,68.41,6.58,6.89,5.25,12.9,27.84911038
EustonTap,EustonTap4,ET408,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.17,15.8,5.58,1.52,0.0318,0.0318,0.00364,0.311,0.0649,69.48,59.59,7.24,7.7,4.17,10.8,16.03451283
EustonTap,EustonTap4,ET409,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64,29.1,17.7,1.93,0.0441,0.0441,0.00537,0.315,0.172,78.22,69.98,16.48,6.16,12.28,12.5,31.23755583
EustonTap,EustonTap4,ET410,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,22.4,11.71,1.6,0.0355,0.0355,0.00449,0.284,0.359,76.49,64.31,13.06,10.5,11.12,11.3,22.72519366
EustonTap,EustonTap4,ET411,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,18,6.3,1.6,0.0329,0.0329,0.00435,0.299,0.274,73.51,60.95,7.63,10.69,2.42,11.1,18.26524932
EustonTap,EustonTap4,ET412,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94,17.7,2.8,1.92,0.0353,0.0353,0.00354,0.394,0.0679,73.6,63,2.69,8.43,2.61,11.5,18.81971299
EustonTap,EustonTap4,ET413,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72,18.1,4.6,1.71,0.0342,0.0342,0.00582,0.403,0.0725,75.32,61.94,4.07,8.74,3.11,11.8,18.38308172
EustonTap,EustonTap4,ET414,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,19.5,3.7,1.63,0.0394,0.0394,0.00392,0.306,0.0533,72.89,65.36,3.48,5.27,3.36,11.3,19.8265996
EustonTap,EustonTap4,ET415,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.77,15.4,1.6,1.72,0.0354,0.0354,0.00408,0.338,0.068,78.03,62.05,1.28,11.5,2.91,11,15.65720125
EustonTap,EustonTap4,ET416,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.15,29.9,12.1,2.14,0.0405,0.0405,0.00572,0.31,0.226,80.06,67.07,6.81,10,8.66,13.1,34.5884206
EustonTap,EustonTap4,ET417,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.38,21,3.7,1.93,0.0359,0.0359,0.00408,0.299,0.238,80.9,64.53,2.05,12.7,6.67,12.2,22.44386475
EustonTap,EustonTap4,ET418,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.15,18.2,3,1.86,0.0339,0.0339,0.00539,0.294,0.2,73.78,63.33,2.88,8.07,4.36,11.5,18.97785488
EustonTap,EustonTap4,ET419,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,34.1,11,2.45,0.0473,0.0473,0.00631,0.357,0.409,82.89,73,7.03,7.28,8.16,14,43.92914808
EustonTap,EustonTap4,ET420,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,25.7,3.2,2.17,0.0396,0.0396,0.00668,0.344,0.0923,75.49,68.93,1.09,5.23,2.14,12.2,29.90932229
EustonTap,EustonTap4,ET421,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85,22.9,2.2,2,0.0412,0.0412,0.00502,0.313,0.0581,76.85,68.52,1.39,6.18,1.67,12.3,25.1047182
EustonTap,EustonTap4,ET422,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,19,1.9,2.07,0.0351,0.0351,0.0128,0.295,0.114,76.93,63.85,1.3,9.45,3.04,11.7,21.24779018
EustonTap,EustonTap4,ET423,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,15.1,3.4,1.84,0.0311,0.0311,0.00375,0.295,0.0822,72.44,60.25,6.58,9.83,2.27,10.9,15.62567401
EustonTap,EustonTap4,ET424,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59,23.1,9.5,2.15,0.0381,0.0381,0.00638,0.326,0.208,76.19,65.53,9.31,8.29,3.58,12.1,26.62967055
EustonTap,EustonTap4,ET425,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64,30.3,13.6,1.98,0.0406,0.0406,0.00603,0.322,0.24,76.67,69.18,12.4,5.36,7.95,12.2,33.13310884
EustonTap,EustonTap4,ET426,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.89,30.3,13.2,1.89,0.047,0.047,0.00585,0.349,0.132,76.79,69.35,9.73,6.11,6.75,12.9,32.07874916
EustonTap,EustonTap4,ET427,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.81,39,12.7,2.03,0.0463,0.0463,0.0057,0.328,0.118,78.65,72.8,8.39,4.63,5.49,13.2,43.65184263
EustonTap,EustonTap4,ET428,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04,22.2,9.7,1.73,0.0345,0.0345,0.00389,0.324,0.14,74.34,63.03,9.74,8.74,4.78,11.5,22.51168463
EustonTap,EustonTap4,ET429,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42,36.1,16.3,1.99,0.0498,0.0498,0.00497,0.33,0.0992,78.82,73.9,9.53,3.95,7.39,13,39.75277033
EustonTap,EustonTap4,ET430,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.64,14.8,3.3,1.9,0.0297,0.0297,0.00319,0.325,0.0667,72.95,59.37,5.47,10.87,2.69,12.1,15.60182212
EustonTap,EustonTap4,ET431,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94,37.5,23.2,2.04,0.042,0.042,0.00567,0.307,0.329,80.27,72.45,17.38,7.17,14.6,12.7,42.08885724
EustonTap,EustonTap4,ET432,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.04,31,13.7,1.76,0.0386,0.0386,0.00505,0.322,0.188,77.14,67.66,12.72,7.18,8.36,12.4,31.44861687
EustonTap,EustonTap4,ET433,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,30.5,15,1.91,0.0386,0.0386,0.00478,0.305,0.184,78.14,68.36,12.54,7.25,8.29,12.6,32.50658494
EustonTap,EustonTap4,ET434,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.89,39.3,11.6,1.99,0.0407,0.0407,0.0044,0.321,0.17,78.89,69.67,5.77,7.5,6.32,12.5,43.3250086
EustonTap,EustonTap4,ET435,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.02,18.6,5.7,1.91,0.0322,0.0322,0.00609,0.309,0.243,71.61,61.47,7.01,8.11,4.85,11,19.71764237
EustonTap,EustonTap4,ET436,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,27.2,9.2,1.87,0.0405,0.0405,0.00486,0.311,0.172,75.21,68.27,7.37,5.18,4.5,12.4,28.54713454
EustonTap,EustonTap4,ET437,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58,28.7,15.7,1.71,0.0359,0.0359,0.00442,0.322,0.114,76.33,66.68,14.93,7.67,9.01,11.3,29.08079448
EustonTap,EustonTap4,ET438,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.92,35,18.6,2.37,0.0415,0.0415,0.00708,0.325,0.439,78.33,72.11,13.06,4.88,5.78,12.6,43.98318722
MarchmontGarden,MarchmontGarden1,MC101,269,English,0,21/03/2019 11:56,21/03/2019 12:06,51.525111,-0.124866,4,3,4,2,-0.2803,-0.0303,2,4,3,3,3,4,2,3,2,2,3,5,4,3,3,3,3,3,60,22,Male,0,0,0,1,0,0,,Student,2,3,,Ucl,,,,Drunk people at night make lond annoying noise,4,1,1,1,0,0,0,Estimated Start Time,0,31.79,12.6,1.91,1.62,0.0287,0.0287,0.00588,0.324,0.107,74.06,55.8,2.66,13.2,3.5,11.3,12.7951255
MarchmontGarden,MarchmontGarden1,MC102,270,English,0,21/03/2019 11:53,21/03/2019 12:03,51.525111,-0.124866,2,4,3,3,0.25,-0.25,4,1,3,3,3,3,2,3,3,3,3,4,4,1,1,0,1,1,16,79,Male,0,0,1,0,0,0,,Retired,5,1,,,,,,,4,1,1,1,0,0,0,Estimated Start Time,1,32.17,10.1,1.48,1.58,0.0272,0.0272,0.0084,0.336,0.0717,70.69,53.52,2.25,13.1,3.8,11,10.27182028
MarchmontGarden,MarchmontGarden1,MC103,271,English,0,21/03/2019 11:55,21/03/2019 12:05,51.525111,-0.124866,4,4,3,3,0.3536,0.2071,4,3,3,2,4,2,4,2,4,4,3,4,4,4,2,5,4,4,76,19,Female,0,0,0,1,0,0,,Student,2,1,,London School of Economics,,,,,4,1,1,1,0,0,0,Estimated Start Time,1,60.63,14.2,4.38,1.56,0.0299,0.0299,0.0109,0.418,0.0753,74.13,56.7,6.74,12.35,9.14,11.8,14.43885501
MarchmontGarden,MarchmontGarden1,MC104,272,English,0,21/03/2019 12:00,21/03/2019 12:10,51.525111,-0.124866,3,1,2,3,0.7071,-0.5,5,1,2,3,5,1,1,2,4,5,3,3,3,4,4,5,5,5,92,36,Female,0,0,0,0,0,1,,RatherNotSay,5,1,,,,,,,4,1,1,1,0,0,0,with a baby  Estimated Start Time,1,40.58,10.9,2.32,1.65,0.0269,0.0269,0.018,0.422,0.0681,68.83,53.99,3.9,10.75,4.17,11.3,11.113311
MarchmontGarden,MarchmontGarden1,MC105,274,English,0,21/03/2019 12:07,21/03/2019 12:13,51.525111,-0.124866,2,1,2,3,0.4268,-0.0732,4,2,3,3,4,2,3,2,4,4,1,4,4,4,4,3,1,3,60,30,Female,0,0,0,1,0,0,,Student,7,3,,,,,,,4,2,1,1,0,0,0,,0,37.55,12,3.16,1.67,0.0273,0.0273,0.0195,0.364,0.126,72.51,55.94,6.32,10.16,4.96,12.3,12.23411085
MarchmontGarden,MarchmontGarden1,MC105,273,English,0,21/03/2019 12:01,21/03/2019 12:11,51.525111,-0.124866,4,2,4,2,0.2803,-0.0732,4,4,2,2,5,2,2,2,4,4,4,4,4,3,3,2,3,2,52,23,Female,0,0,0,1,0,0,,Student,7,,,,,,,,4,2,1,1,0,0,0,Estimated Start Time,1,37.55,12,3.16,1.67,0.0273,0.0273,0.0195,0.364,0.126,72.51,55.94,6.32,10.16,4.96,12.3,12.23411085
MarchmontGarden,MarchmontGarden1,MC106,275,English,0,21/03/2019 12:03,21/03/2019 12:17,51.525111,-0.124866,3,2,2,3,0.1768,0.1768,4,3,3,3,3,3,4,2,4,4,1,3,3,4,4,4,4,5,84,44,Male,1,0,0,0,0,0,,Employed,7,1,,,,,,,4,1,1,1,0,0,0,,0,60.67,12.8,3.33,1.7,0.0276,0.0276,0.0179,0.4,0.133,77.79,55.7,5.77,16.33,10.16,13.2,13.03872459
MarchmontGarden,MarchmontGarden1,MC107,276,English,0,21/03/2019 12:10,21/03/2019 12:20,51.525111,-0.124866,3,2,3,3,0.25,0.1036,4,3,4,2,4,3,3,3,4,4,3,4,4,3,3,3,3,4,64,30,Female,0,0,1,0,1,0,Artist,Retired,7,1,,,,,,,4,1,1,1,0,0,0,Estimated Start Time,1,,,,,,,,,,,,,,,,
MarchmontGarden,MarchmontGarden1,MC108,277,English,0,21/03/2019 12:13,21/03/2019 12:19,51.525111,-0.124866,1,4,3,3,0.25,-0.3536,3,2,3,4,4,2,2,3,4,4,3,4,4,4,4,4,2,4,72,42,Male,1,0,0,0,0,0,,Employed,5,3,,,,,,,4,1,1,1,0,0,0,,0,37.21,13.2,3.85,1.79,0.0262,0.0262,0.0132,0.382,0.156,70.13,56.3,5.06,10.2,6.97,11.4,13.48077935
MarchmontGarden,MarchmontGarden1,MC109,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.02,10.2,1.72,1.64,0.0267,0.0267,0.00724,0.354,0.0978,69.42,53.76,3.05,12.06,4.01,10.7,10.36612917
MarchmontGarden,MarchmontGarden1,MC110,278,English,0,21/03/2019 12:10,21/03/2019 12:20,51.525111,-0.124866,2,1,2,1,0.8536,0.2071,5,2,4,2,5,1,4,1,4,4,1,3,5,4,2,3,3,3,60,32,Female,0,0,0,1,0,0,,Student,7,3,,UCL,,,,,4,1,1,1,0,0,0,Estimated Start Time,1,30.72,12.9,4.1,1.78,0.0308,0.0308,0.0211,0.687,0.0851,71.69,55.53,7.35,12,3.33,12.8,13.202326
MarchmontGarden,MarchmontGarden1,MC111,280,English,0,21/03/2019 12:22,21/03/2019 12:32,51.525111,-0.124866,2,2,3,3,0.5607,-0.4393,5,1,1,4,5,1,4,3,4,4,3,4,4,4,4,3,2,3,64,26,Female,0,0,0,1,0,0,,Student,7,3,,UCL,,,,No,4,2,1,1,0,0,0,,1,32.91,12.4,3.27,1.67,0.0276,0.0276,0.0191,0.397,0.109,71.11,57.56,5.85,9.23,3.29,11.8,12.63895981
MarchmontGarden,MarchmontGarden1,MC111,279,English,0,21/03/2019 12:22,21/03/2019 12:32,51.525111,-0.124866,2,3,2,2,0.0732,-0.2803,3,2,3,4,3,3,2,3,3,4,3,3,2,3,3,0,3,4,52,28,Female,0,0,0,1,0,0,,Student,7,3,,Ucl,,,,,4,2,1,1,0,0,0,,0,32.91,12.4,3.27,1.67,0.0276,0.0276,0.0191,0.397,0.109,71.11,57.56,5.85,9.23,3.29,11.8,12.63895981
MarchmontGarden,MarchmontGarden1,MC112,281,English,0,21/03/2019 12:19,21/03/2019 12:31,51.525111,-0.124866,3,3,4,3,-0.1768,0.0732,3,3,3,3,2,4,3,3,3,4,3,5,5,3,3,2,2,4,56,37,Male,1,0,0,0,0,0,,Employed,5,1,,,,,,,4,1,1,1,0,0,0,Walking the dog; couple of guys sitting on the bench nearnby talking very loud,0,47.02,18.8,7.92,1.95,0.0297,0.0297,0.0501,0.438,0.266,74.65,62.37,9.73,8.11,5.2,14.1,20.25334048
MarchmontGarden,MarchmontGarden1,MC114,282,English,0,21/03/2019 12:32,21/03/2019 12:39,51.525111,-0.124866,3,4,4,2,-0.5,0.1464,2,4,2,3,1,4,3,3,4,4,2,4,4,1,1,2,1,1,24,51,Male,1,0,0,0,0,0,,Employed,5,1,,Kent,,,,,4,1,1,1,0,0,0,,0,42.41,14.1,3.07,1.8,0.028,0.028,0.0149,0.391,0.0859,69.32,57.63,5.28,8.51,2.83,11.8,14.44388849
MarchmontGarden,MarchmontGarden1,MC115,283,English,0,21/03/2019 12:30,21/03/2019 12:40,51.525111,-0.124866,3,2,3,2,0,0,3,3,3,3,3,3,3,3,4,4,3,3,3,2,2,2,2,2,40,,Female,1,0,0,0,0,0,,Employed,7,5,,Prefer not to say,,,,No,4,1,1,1,0,0,0,Estimated Start Time,1,36.95,14.3,4.22,1.76,0.0287,0.0287,0.00972,0.381,0.103,72.84,57.71,5.42,9.77,6.1,11.8,14.53238242
MarchmontGarden,MarchmontGarden1,MC116,285,English,0,21/03/2019 12:31,21/03/2019 12:47,51.525111,-0.124866,3,1,4,1,-0.1339,0.0126,2,3,3,3,2,4,1,1,4,4,2,4,4,0,3,1,0,2,24,28,Male,1,0,0,0,0,0,,Employed,5,1,,,,,,,4,2,1,1,0,0,0,,1,32.09,17.6,6.37,1.82,0.0361,0.0361,0.0644,0.455,0.161,77.89,60.57,10.59,11.04,8.45,14.4,18.32851321
MarchmontGarden,MarchmontGarden1,MC116,284,English,0,21/03/2019 12:31,21/03/2019 12:47,51.525111,-0.124866,4,4,4,2,-0.4571,0.6464,1,5,4,2,1,4,4,2,1,2,4,2,2,2,0,2,1,0,20,27,Male,0,0,0,0,0,0,,RatherNotSay,,,,,,,,,4,2,1,1,0,0,0,,0,32.09,17.6,6.37,1.82,0.0361,0.0361,0.0644,0.455,0.161,77.89,60.57,10.59,11.04,8.45,14.4,18.32851321
MarchmontGarden,MarchmontGarden1,MC117,286,English,0,21/03/2019 12:46,21/03/2019 12:56,51.525111,-0.124866,2,1,4,1,0.6339,-0.0732,5,2,3,3,4,1,3,2,4,4,3,4,5,3,1,3,1,4,48,21,Female,0,0,0,1,0,0,,Student,2,1,,UCL,,,,,2,1,1,1,0,0,0,Estimated Start Time,1,,,,,,,,,,,,,,,,
MarchmontGarden,MarchmontGarden1,MC118,289,English,0,21/03/2019 12:40,21/03/2019 12:56,51.525111,-0.124866,3,4,3,2,0.1036,0.7071,4,3,5,1,1,3,5,3,4,2,3,4,3,1,0,1,1,2,20,30,Female,0,0,0,1,0,0,,Student,2,3,,,,,,,4,3,1,1,0,0,0,,1,35.54,15.6,5.48,1.87,0.032,0.032,0.0143,0.451,0.116,70.75,57.55,7.13,9.52,3.49,12,16.31701488
MarchmontGarden,MarchmontGarden1,MC118,287,English,0,21/03/2019 12:47,21/03/2019 12:56,51.525111,-0.124866,3,3,3,3,0.1464,0,4,3,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3,60,18,Female,1,0,0,0,0,0,,Employed,1,4,,Westminster,,,,No,4,3,1,1,0,0,0,"A group of ppl passed by, scooter started in the backgroung",0,35.54,15.6,5.48,1.87,0.032,0.032,0.0143,0.451,0.116,70.75,57.55,7.13,9.52,3.49,12,16.31701488
